file,core_util,clock_period,area_um2,wirelength_um,slack,drc
0.73_1846.txt,0.73,1846.0,28896.86,191111.016,-4.1,2
0.73_1846_v1.txt,0.73,1846.0,28896.86,197575.32,0.4,5
0.73_1846_v2.txt,0.73,1846.0,28896.86,197405.556,-0.8,8
0.73_1847.txt,0.73,1847.0,28896.86,192856.928,-10.3,5
0.73_1847_v1.txt,0.73,1847.0,28896.86,198371.748,0.1,4
0.73_1847_v2.txt,0.73,1847.0,28896.86,196448.28,0.1,4
0.73_1848.txt,0.73,1848.0,28896.86,189802.976,0.5,5
0.73_1848_v1.txt,0.73,1848.0,28896.86,199133.012,-0.1,10
0.73_1848_v2.txt,0.73,1848.0,28896.86,198777.632,0.1,5
0.73_1849.txt,0.73,1849.0,28896.86,191331.756,0.0,10
0.73_1849_v1.txt,0.73,1849.0,28896.86,197423.984,0.3,8
0.73_1849_v2.txt,0.73,1849.0,28896.86,197202.484,0.0,6
0.73_1850.txt,0.73,1850.0,28896.86,191084.212,0.1,7
0.73_1850_v1.txt,0.73,1850.0,28896.86,196142.748,0.0,10
0.73_1850_v2.txt,0.73,1850.0,28896.86,196981.644,-0.0,4
0.74_1840.txt,0.74,1840.0,28530.745,191083.108,0.0,12
0.74_1841.txt,0.74,1841.0,28530.745,190432.16,0.1,9
0.74_1842.txt,0.74,1842.0,28530.745,194325.816,-12.7,7
0.74_1843.txt,0.74,1843.0,28530.745,195876.0,-13.7,9
0.74_1844.txt,0.74,1844.0,28530.745,194771.632,-12.4,11
0.74_1845.txt,0.74,1845.0,28530.745,192008.76,-9.2,5
0.74_1846.txt,0.74,1846.0,28530.745,187954.584,0.4,14
0.74_1847.txt,0.74,1847.0,28530.745,191970.86,-0.5,8
0.74_1848.txt,0.74,1848.0,28530.745,189922.68,-5.2,12
0.74_1849.txt,0.74,1849.0,28530.745,190767.808,0.1,17
0.74_1850.txt,0.74,1850.0,28530.745,189159.648,-1.3,10
0.74_1851.txt,0.74,1851.0,28530.745,190241.172,0.1,9
0.74_1852.txt,0.74,1852.0,28530.745,187001.392,0.0,9
0.74_1853.txt,0.74,1853.0,28530.745,192445.952,-8.9,10
0.74_1854.txt,0.74,1854.0,28530.745,188656.972,0.7,12
0.74_1855.txt,0.74,1855.0,28530.745,189580.924,0.4,7
0.74_1856.txt,0.74,1856.0,28530.745,189084.784,0.1,10
0.74_1857.txt,0.74,1857.0,28530.745,188442.528,-1.3,8
0.74_1858.txt,0.74,1858.0,28530.745,188744.588,-0.5,17
0.74_1859.txt,0.74,1859.0,28530.745,187929.332,0.2,8
0.74_1860.txt,0.74,1860.0,28530.745,187499.34,0.0,8
0.74_1861.txt,0.74,1861.0,28530.745,188187.876,0.4,10
0.74_1862.txt,0.74,1862.0,28530.745,188674.088,0.4,7
0.74_1863.txt,0.74,1863.0,28530.745,187437.552,0.8,8
0.74_1864.txt,0.74,1864.0,28530.745,187979.884,1.1,10
0.74_1865.txt,0.74,1865.0,28530.745,187175.936,0.0,5
0.74_1866.txt,0.74,1866.0,28530.745,186803.292,0.2,4
0.74_1867.txt,0.74,1867.0,28530.745,188941.316,0.4,5
0.74_1868.txt,0.74,1868.0,28530.745,188537.976,0.0,9
0.74_1869.txt,0.74,1869.0,28530.745,189722.004,0.4,5
0.74_1870.txt,0.74,1870.0,28530.745,186885.82,0.0,11
0.75_1840.txt,0.75,1840.0,28191.235,202940.48,-16.2,4
0.75_1841.txt,0.75,1841.0,28191.235,194333.4,-7.3,8
0.75_1842.txt,0.75,1842.0,28191.235,194774.284,-8.2,4
0.75_1843.txt,0.75,1843.0,28191.235,196590.664,-11.2,12
0.75_1844.txt,0.75,1844.0,28191.235,197830.04,-8.4,12
0.75_1845.txt,0.75,1845.0,28191.235,194446.204,0.3,8
0.75_1846.txt,0.75,1846.0,28191.235,196328.644,-7.4,9
0.75_1847.txt,0.75,1847.0,28191.235,192307.036,0.2,9
0.75_1848.txt,0.75,1848.0,28191.235,191753.64,0.5,1
0.75_1849.txt,0.75,1849.0,28191.235,194518.004,-0.5,4
0.75_1850.txt,0.75,1850.0,28191.235,193195.08,-8.2,4
0.75_1851.txt,0.75,1851.0,28191.235,191928.496,0.4,9
0.75_1852.txt,0.75,1852.0,28191.235,194052.428,-2.2,10
0.75_1853.txt,0.75,1853.0,28191.235,189390.488,-0.2,3
0.75_1854.txt,0.75,1854.0,28191.235,193517.632,-7.0,3
0.75_1855.txt,0.75,1855.0,28191.235,189985.548,-1.8,9
0.75_1856.txt,0.75,1856.0,28191.235,189427.232,0.2,6
0.75_1857.txt,0.75,1857.0,28191.235,190456.764,-0.0,8
0.75_1858.txt,0.75,1858.0,28191.235,189381.964,-4.1,7
0.75_1859.txt,0.75,1859.0,28191.235,188248.832,0.1,9
0.75_1860.txt,0.75,1860.0,28191.235,189122.732,-5.0,11
0.75_1861.txt,0.75,1861.0,28191.235,191638.292,-6.6,15
0.75_1862.txt,0.75,1862.0,28191.235,189791.948,-0.1,7
0.75_1863.txt,0.75,1863.0,28191.235,189258.768,0.2,4
0.75_1864.txt,0.75,1864.0,28191.235,188563.6,0.1,11
0.75_1865.txt,0.75,1865.0,28191.235,188691.12,0.1,10
0.75_1866.txt,0.75,1866.0,28191.235,189702.636,-0.2,11
0.75_1867.txt,0.75,1867.0,28191.235,188991.88,-0.1,5
0.75_1868.txt,0.75,1868.0,28191.235,189443.988,-0.1,5
0.75_1869.txt,0.75,1869.0,28191.235,187597.172,0.1,5
0.75_1870.txt,0.75,1870.0,28191.235,189519.872,-0.1,5
0.76_1840.txt,0.76,1840.0,27829.62,189096.832,-0.1,13
0.76_1841.txt,0.76,1841.0,27829.62,191155.16,-2.5,17
0.76_1842.txt,0.76,1842.0,27829.62,190064.524,0.2,6
0.76_1843.txt,0.76,1843.0,27829.62,194436.68,-1.9,13
0.76_1844.txt,0.76,1844.0,27829.62,191736.124,-8.2,3
0.76_1845.txt,0.76,1845.0,27829.62,188576.452,-7.7,6
0.76_1846.txt,0.76,1846.0,27829.62,187663.816,-12.7,16
0.76_1847.txt,0.76,1847.0,27829.62,187572.092,-0.1,8
0.76_1848.txt,0.76,1848.0,27829.62,189142.352,0.1,12
0.76_1849.txt,0.76,1849.0,27829.62,188872.768,-0.1,10
0.76_1850.txt,0.76,1850.0,27829.62,187063.632,0.1,8
0.76_1851.txt,0.76,1851.0,27829.62,188506.744,-4.3,7
0.76_1852.txt,0.76,1852.0,27829.62,188083.964,-4.9,9
0.76_1853.txt,0.76,1853.0,27829.62,188044.156,-2.3,10
0.76_1854.txt,0.76,1854.0,27829.62,188665.712,-1.9,13
0.76_1855.txt,0.76,1855.0,27829.62,184805.62,0.0,8
0.76_1856.txt,0.76,1856.0,27829.62,185545.26,0.0,13
0.76_1857.txt,0.76,1857.0,27829.62,185583.324,0.1,6
0.76_1858.txt,0.76,1858.0,27829.62,188705.72,0.2,10
0.76_1859.txt,0.76,1859.0,27829.62,185650.068,0.5,11
0.76_1860.txt,0.76,1860.0,27829.62,185527.668,0.7,12
0.76_1861.txt,0.76,1861.0,27829.62,185607.856,0.0,6
0.76_1862.txt,0.76,1862.0,27829.62,183941.204,-0.3,10
0.76_1863.txt,0.76,1863.0,27829.62,185142.292,-0.3,9
0.76_1864.txt,0.76,1864.0,27829.62,187488.7,-0.4,5
0.76_1865.txt,0.76,1865.0,27829.62,185826.256,-0.3,11
0.76_1866.txt,0.76,1866.0,27829.62,187233.404,0.2,7
0.76_1867.txt,0.76,1867.0,27829.62,186310.624,0.3,13
0.76_1868.txt,0.76,1868.0,27829.62,185520.276,0.1,11
0.76_1869.txt,0.76,1869.0,27829.62,184294.956,-0.0,11
0.76_1870.txt,0.76,1870.0,27829.62,186146.764,0.1,11
0.77_1840.txt,0.77,1840.0,27494.319,200250.544,-19.9,12
0.77_1841.txt,0.77,1841.0,27494.319,200254.168,-13.0,5
0.77_1842.txt,0.77,1842.0,27494.319,194790.828,0.0,17
0.77_1843.txt,0.77,1843.0,27494.319,197807.86,-17.0,6
0.77_1844.txt,0.77,1844.0,27494.319,194622.764,-5.9,4
0.77_1845.txt,0.77,1845.0,27494.319,190219.46,0.0,11
0.77_1846.txt,0.77,1846.0,27494.319,192613.776,0.0,11
0.77_1847.txt,0.77,1847.0,27494.319,195854.596,-12.0,9
0.77_1848.txt,0.77,1848.0,27494.319,193922.328,-10.2,14
0.77_1849.txt,0.77,1849.0,27494.319,192054.132,-0.6,6
0.77_1850.txt,0.77,1850.0,27494.319,192296.588,-10.5,14
0.77_1851.txt,0.77,1851.0,27494.319,190568.652,0.2,5
0.77_1852.txt,0.77,1852.0,27494.319,190203.436,-0.4,14
0.77_1853.txt,0.77,1853.0,27494.319,190456.484,-0.5,8
0.77_1854.txt,0.77,1854.0,27494.319,191352.564,-7.9,6
0.77_1855.txt,0.77,1855.0,27494.319,189341.588,0.2,6
0.77_1856.txt,0.77,1856.0,27494.319,188573.74,0.0,12
0.77_1857.txt,0.77,1857.0,27494.319,188921.592,0.2,10
0.77_1858.txt,0.77,1858.0,27494.319,190064.48,0.1,9
0.77_1859.txt,0.77,1859.0,27494.319,187120.688,-0.1,7
0.77_1860.txt,0.77,1860.0,27494.319,189571.212,-0.1,5
0.77_1861.txt,0.77,1861.0,27494.319,188113.808,0.2,10
0.77_1862.txt,0.77,1862.0,27494.319,186929.072,0.3,10
0.77_1863.txt,0.77,1863.0,27494.319,189188.512,-0.1,14
0.77_1864.txt,0.77,1864.0,27494.319,185457.296,0.1,6
0.77_1865.txt,0.77,1865.0,27494.319,188415.568,0.0,4
0.77_1866.txt,0.77,1866.0,27494.319,187968.26,-0.4,8
0.77_1867.txt,0.77,1867.0,27494.319,186797.14,0.4,13
0.77_1868.txt,0.77,1868.0,27494.319,187972.312,0.3,2
0.77_1869.txt,0.77,1869.0,27494.319,187277.676,0.1,9
0.77_1870.txt,0.77,1870.0,27494.319,186803.148,-0.4,8
